,kw_prod,kw_used,tou_rate,kw_prod_jacked
2014-10-07 20:15:00,0.0,-22.4,0.23,0.0
2014-10-07 20:30:00,0.0,-21.12,0.23,0.0
2014-10-07 20:45:00,0.0,-21.76,0.23,0.0
2014-10-07 21:00:00,0.0,-20.48,0.23,0.0
2014-10-07 21:15:00,0.0,-20.48,0.23,0.0
2014-10-07 21:30:00,0.0,-19.84,0.202,0.0
2014-10-07 21:45:00,0.0,-19.84,0.202,0.0
2014-10-07 22:00:00,0.0,-19.2,0.202,0.0
2014-10-07 22:15:00,0.0,-17.92,0.202,0.0
2014-10-07 22:30:00,0.0,-17.92,0.202,0.0
2014-10-07 22:45:00,0.0,-17.28,0.202,0.0
2014-10-07 23:00:00,0.0,-17.28,0.202,0.0
2014-10-07 23:15:00,0.0,-17.92,0.202,0.0
2014-10-07 23:30:00,0.0,-17.28,0.202,0.0
2014-10-07 23:45:00,0.0,-17.28,0.202,0.0
2014-10-08 00:00:00,0.0,-17.92,0.202,0.0
2014-10-08 00:15:00,0.0,-17.28,0.202,0.0
2014-10-08 00:30:00,0.0,-17.92,0.202,0.0
2014-10-08 00:45:00,0.0,-17.28,0.202,0.0
2014-10-08 01:00:00,0.0,-17.28,0.202,0.0
2014-10-08 01:15:00,0.0,-17.28,0.202,0.0
2014-10-08 01:30:00,0.0,-17.28,0.202,0.0
2014-10-08 01:45:00,0.0,-17.28,0.202,0.0
2014-10-08 02:00:00,0.0,-17.28,0.202,0.0
2014-10-08 02:15:00,0.0,-17.92,0.202,0.0
2014-10-08 02:30:00,0.0,-17.28,0.202,0.0
2014-10-08 02:45:00,0.0,-17.92,0.202,0.0
2014-10-08 03:00:00,0.0,-17.28,0.202,0.0
2014-10-08 03:15:00,0.0,-17.92,0.202,0.0
2014-10-08 03:30:00,0.0,-17.92,0.202,0.0
2014-10-08 03:45:00,0.0,-29.44,0.202,0.0
2014-10-08 04:00:00,0.0,-33.92,0.202,0.0
2014-10-08 04:15:00,0.0,-33.92,0.202,0.0
2014-10-08 04:30:00,0.0,-33.92,0.202,0.0
2014-10-08 04:45:00,0.0,-33.28,0.202,0.0
2014-10-08 05:00:00,0.0,-33.92,0.202,0.0
2014-10-08 05:15:00,0.0,-33.92,0.202,0.0
2014-10-08 05:30:00,0.0,-33.92,0.202,0.0
2014-10-08 05:45:00,0.0,-34.56,0.202,0.0
2014-10-08 06:00:00,0.0,-33.92,0.202,0.0
2014-10-08 06:15:00,0.0,-31.36,0.202,0.0
2014-10-08 06:30:00,0.0,-31.36,0.202,0.0
2014-10-08 06:45:00,0.0,-30.72,0.202,0.0
2014-10-08 07:00:00,0.0,-31.36,0.202,0.0
2014-10-08 07:15:00,0.0,-28.8,0.202,0.0
2014-10-08 07:30:00,0.339910198845,-31.36,0.202,0.509865298268
2014-10-08 07:45:00,1.30928372889,-35.84,0.202,1.96392559333
2014-10-08 08:00:00,2.77383507947,-40.32,0.202,4.1607526192
2014-10-08 08:15:00,6.29253510085,-44.8,0.202,9.43880265127
2014-10-08 08:30:00,8.61735300406,-50.56,0.23,12.9260295061
2014-10-08 08:45:00,12.4633739577,-61.44,0.23,18.6950609365
2014-10-08 09:00:00,17.9480977835,-61.44,0.23,26.9221466752
2014-10-08 09:15:00,21.1205929727,-61.44,0.23,31.6808894591
2014-10-08 09:30:00,25.1113904925,-65.92,0.23,37.6670857387
2014-10-08 09:45:00,28.3825016036,-67.2,0.23,42.5737524054
2014-10-08 10:00:00,33.4077171976,-65.92,0.23,50.1115757965
2014-10-08 10:15:00,35.8353474449,-65.92,0.23,53.7530211674
2014-10-08 10:30:00,37.9503442378,-64.64,0.23,56.9255163566
2014-10-08 10:45:00,39.7778861093,-64.64,0.23,59.666829164
2014-10-08 11:00:00,41.3977050816,-65.28,0.23,62.0965576224
2014-10-08 11:15:00,43.3805145749,-63.36,0.23,65.0707718623
2014-10-08 11:30:00,44.5261378376,-62.72,0.23,66.7892067565
2014-10-08 11:45:00,45.4766274677,-64.64,0.23,68.2149412016
2014-10-08 12:00:00,46.45019742,-65.92,0.253,69.67529613
2014-10-08 12:15:00,47.2034552063,-67.84,0.253,70.8051828095
2014-10-08 12:30:00,47.3419371392,-69.12,0.253,71.0129057088
2014-10-08 12:45:00,47.3167586059,-67.84,0.253,70.9751379089
2014-10-08 13:00:00,47.3629192502,-67.84,0.253,71.0443788753
2014-10-08 13:15:00,46.8824289074,-69.12,0.253,70.3236433611
2014-10-08 13:30:00,46.389349298,-65.92,0.253,69.584023947
2014-10-08 13:45:00,45.4178775568,-65.28,0.253,68.1268163353
2014-10-08 14:00:00,44.0708260281,-65.28,0.253,66.1062390421
2014-10-08 14:15:00,42.5118551778,-62.08,0.253,63.7677827667
2014-10-08 14:30:00,39.9814125864,-56.32,0.253,59.9721188796
2014-10-08 14:45:00,36.158471955,-48.0,0.253,54.2377079324
2014-10-08 15:00:00,31.6137467037,-44.16,0.253,47.4206200556
2014-10-08 15:15:00,29.2511610006,-44.8,0.253,43.876741501
2014-10-08 15:30:00,25.0505423705,-43.52,0.253,37.5758135557
2014-10-08 15:45:00,20.965325351,-31.36,0.253,31.4479880265
2014-10-08 16:00:00,18.6006414368,-24.32,0.253,27.9009621552
2014-10-08 16:15:00,16.6597961656,-23.68,0.253,24.9896942484
2014-10-08 16:30:00,14.3014068848,-24.96,0.253,21.4521103271
2014-10-08 16:45:00,12.2703385361,-24.32,0.253,18.4055078041
2014-10-08 17:00:00,10.8435549854,-22.4,0.253,16.2653324781
2014-10-08 17:15:00,8.29213028294,-20.48,0.253,12.4381954244
2014-10-08 17:30:00,5.35673294847,-19.2,0.253,8.03509942271
2014-10-08 17:45:00,3.30258427767,-17.92,0.253,4.95387641651
2014-10-08 18:00:00,1.86530967144,-16.64,0.23,2.79796450716
2014-10-08 18:15:00,0.704998930939,-19.2,0.23,1.05749839641
2014-10-08 18:30:00,0.0629463331195,-18.56,0.23,0.0944194996793
2014-10-08 18:45:00,0.0,-20.48,0.23,0.0
2014-10-08 19:00:00,0.0,-21.12,0.23,0.0
2014-10-08 19:15:00,0.0,-21.76,0.23,0.0
2014-10-08 19:30:00,0.0,-20.48,0.23,0.0
2014-10-08 19:45:00,0.0,-20.48,0.23,0.0
2014-10-08 20:00:00,0.0,-21.12,0.23,0.0
2014-10-08 20:15:00,0.0,-20.48,0.23,0.0
2014-10-08 20:30:00,0.0,-20.48,0.23,0.0
2014-10-08 20:45:00,0.0,-19.84,0.23,0.0
2014-10-08 21:00:00,0.0,-17.92,0.23,0.0
2014-10-08 21:15:00,0.0,-17.92,0.23,0.0
2014-10-08 21:30:00,0.0,-17.92,0.202,0.0
2014-10-08 21:45:00,0.0,-17.92,0.202,0.0
2014-10-08 22:00:00,0.0,-18.56,0.202,0.0
2014-10-08 22:15:00,0.0,-17.28,0.202,0.0
2014-10-08 22:30:00,0.0,-16.64,0.202,0.0
2014-10-08 22:45:00,0.0,-17.92,0.202,0.0
2014-10-08 23:00:00,0.0,-16.64,0.202,0.0
2014-10-08 23:15:00,0.0,-17.28,0.202,0.0
2014-10-08 23:30:00,0.0,-17.28,0.202,0.0
2014-10-08 23:45:00,0.0,-16.64,0.202,0.0
2014-10-09 00:00:00,0.0,-17.28,0.202,0.0
2014-10-09 00:15:00,0.0,-16.64,0.202,0.0
2014-10-09 00:30:00,0.0,-17.28,0.202,0.0
2014-10-09 00:45:00,0.0,-17.28,0.202,0.0
2014-10-09 01:00:00,0.0,-17.28,0.202,0.0
2014-10-09 01:15:00,0.0,-16.64,0.202,0.0
2014-10-09 01:30:00,0.0,-16.64,0.202,0.0
2014-10-09 01:45:00,0.0,-17.28,0.202,0.0
2014-10-09 02:00:00,0.0,-17.28,0.202,0.0
2014-10-09 02:15:00,0.0,-17.28,0.202,0.0
2014-10-09 02:30:00,0.0,-16.64,0.202,0.0
2014-10-09 02:45:00,0.0,-17.28,0.202,0.0
2014-10-09 03:00:00,0.0,-16.64,0.202,0.0
2014-10-09 03:15:00,0.0,-17.28,0.202,0.0
2014-10-09 03:30:00,0.0,-16.64,0.202,0.0
2014-10-09 03:45:00,0.0,-33.28,0.202,0.0
2014-10-09 04:00:00,0.0,-39.68,0.202,0.0
2014-10-09 04:15:00,0.0,-39.04,0.202,0.0
2014-10-09 04:30:00,0.0,-39.04,0.202,0.0
2014-10-09 04:45:00,0.0,-39.04,0.202,0.0
2014-10-09 05:00:00,0.0,-39.04,0.202,0.0
2014-10-09 05:15:00,0.0,-39.04,0.202,0.0
2014-10-09 05:30:00,0.0,-39.04,0.202,0.0
2014-10-09 05:45:00,0.0,-39.04,0.202,0.0
2014-10-09 06:00:00,0.0,-39.04,0.202,0.0
2014-10-09 06:15:00,0.0,-36.48,0.202,0.0
2014-10-09 06:30:00,0.0,-35.84,0.202,0.0
2014-10-09 06:45:00,0.0,-36.48,0.202,0.0
2014-10-09 07:00:00,0.0,-35.84,0.202,0.0
2014-10-09 07:15:00,0.0,-33.92,0.202,0.0
2014-10-09 07:30:00,0.0839284441594,-35.84,0.202,0.125892666239
2014-10-09 07:45:00,0.709195353147,-40.32,0.202,1.06379302972
2014-10-09 08:00:00,1.25892666239,-45.44,0.202,1.88838999359
2014-10-09 08:15:00,2.60387998004,-50.56,0.202,3.90581997007
2014-10-09 08:30:00,3.56276245456,-54.4,0.23,5.34414368185
2014-10-09 08:45:00,4.92030503884,-65.92,0.23,7.38045755826
2014-10-09 09:00:00,6.13936569026,-68.48,0.23,9.20904853539
2014-10-09 09:15:00,7.62489915188,-68.48,0.23,11.4373487278
2014-10-09 09:30:00,8.77891525907,-68.48,0.23,13.1683728886
2014-10-09 09:45:00,11.804535671,-67.2,0.23,17.7068035065
2014-10-09 10:00:00,14.8406471385,-67.84,0.23,22.2609707077
2014-10-09 10:15:00,16.4436804219,-67.84,0.23,24.6655206329
2014-10-09 10:30:00,25.5708987243,-67.2,0.23,38.3563480864
2014-10-09 10:45:00,42.4887748557,-65.28,0.23,63.7331622835
2014-10-09 11:00:00,41.8635079467,-65.92,0.23,62.79526192
2014-10-09 11:15:00,43.5882374742,-65.28,0.23,65.3823562112
2014-10-09 11:30:00,44.3414952605,-65.92,0.23,66.5122428907
2014-10-09 11:45:00,45.1681904355,-64.0,0.23,67.7522856532
2014-10-09 12:00:00,46.1438585988,-63.36,0.253,69.2157878982
2014-10-09 12:15:00,46.5005544865,-62.08,0.253,69.7508317297
2014-10-09 12:30:00,47.1593927731,-64.0,0.253,70.7390891597
2014-10-09 12:45:00,47.2789908061,-68.48,0.253,70.9184862091
2014-10-09 13:00:00,47.2454194284,-67.2,0.253,70.8681291426
2014-10-09 13:15:00,47.0251072625,-69.12,0.253,70.5376608937
2014-10-09 13:30:00,46.4145278312,-68.48,0.253,69.6217917468
2014-10-09 13:45:00,45.5752433896,-68.48,0.253,68.3628650845
2014-10-09 14:00:00,44.4568968712,-67.2,0.253,66.6853453068
2014-10-09 14:15:00,43.1581041978,-65.92,0.253,64.7371562968
2014-10-09 14:30:00,40.5500277956,-67.2,0.253,60.8250416934
2014-10-09 14:45:00,35.7136512009,-58.88,0.253,53.5704768014
2014-10-09 15:00:00,32.9670928658,-53.12,0.253,49.4506392987
2014-10-09 15:15:00,29.3078127004,-51.2,0.253,43.9617190507
2014-10-09 15:30:00,24.8889801155,-49.28,0.253,37.3334701732
2014-10-09 15:45:00,21.1310840282,-33.28,0.253,31.6966260423
2014-10-09 16:00:00,19.2783636234,-27.52,0.253,28.9175454351
2014-10-09 16:15:00,17.0437687977,-26.24,0.253,25.5656531965
2014-10-09 16:30:00,15.1302002708,-24.32,0.253,22.6953004062
2014-10-09 16:45:00,13.0508730668,-23.04,0.253,19.5763096002
2014-10-09 17:00:00,10.2770379873,-21.12,0.253,15.415556981
2014-10-09 17:15:00,7.62909557409,-19.2,0.253,11.4436433611
2014-10-09 17:30:00,5.90856246882,-16.64,0.253,8.86284370323
2014-10-09 17:45:00,3.67816406528,-16.64,0.253,5.51724609793
2014-10-09 18:00:00,1.91566673794,-16.64,0.23,2.87350010691
2014-10-09 18:15:00,0.230803221438,-17.92,0.23,0.346204832157
2014-10-09 18:30:00,0.0335713776637,-18.56,0.23,0.0503570664956
2014-10-09 18:45:00,0.0,-19.84,0.23,0.0
2014-10-09 19:00:00,0.0,-19.84,0.23,0.0
2014-10-09 19:15:00,0.0,-19.84,0.23,0.0
2014-10-09 19:30:00,0.0,-20.48,0.23,0.0
2014-10-09 19:45:00,0.0,-20.48,0.23,0.0
2014-10-09 20:00:00,0.0,-21.12,0.23,0.0
2014-10-09 20:15:00,0.0,-21.76,0.23,0.0
2014-10-09 20:30:00,0.0,-20.48,0.23,0.0
2014-10-09 20:45:00,0.0,-21.76,0.23,0.0
2014-10-09 21:00:00,0.0,-22.4,0.23,0.0
2014-10-09 21:15:00,0.0,-23.04,0.23,0.0
2014-10-09 21:30:00,0.0,-21.76,0.202,0.0
2014-10-09 21:45:00,0.0,-21.12,0.202,0.0
2014-10-09 22:00:00,0.0,-21.76,0.202,0.0
2014-10-09 22:15:00,0.0,-17.92,0.202,0.0
2014-10-09 22:30:00,0.0,-17.92,0.202,0.0
2014-10-09 22:45:00,0.0,-17.92,0.202,0.0
2014-10-09 23:00:00,0.0,-17.28,0.202,0.0
2014-10-09 23:15:00,0.0,-17.92,0.202,0.0
2014-10-09 23:30:00,0.0,-17.92,0.202,0.0
2014-10-09 23:45:00,0.0,-17.28,0.202,0.0
2014-10-10 00:00:00,0.0,-17.92,0.202,0.0
2014-10-10 00:15:00,0.0,-17.28,0.202,0.0
2014-10-10 00:30:00,0.0,-17.92,0.202,0.0
2014-10-10 00:45:00,0.0,-17.92,0.202,0.0
2014-10-10 01:00:00,0.0,-17.28,0.202,0.0
2014-10-10 01:15:00,0.0,-17.28,0.202,0.0
2014-10-10 01:30:00,0.0,-17.92,0.202,0.0
2014-10-10 01:45:00,0.0,-17.92,0.202,0.0
2014-10-10 02:00:00,0.0,-17.28,0.202,0.0
2014-10-10 02:15:00,0.0,-17.92,0.202,0.0
2014-10-10 02:30:00,0.0,-17.92,0.202,0.0
2014-10-10 02:45:00,0.0,-17.28,0.202,0.0
2014-10-10 03:00:00,0.0,-17.92,0.202,0.0
2014-10-10 03:15:00,0.0,-17.28,0.202,0.0
2014-10-10 03:30:00,0.0,-17.92,0.202,0.0
2014-10-10 03:45:00,0.0,-17.92,0.202,0.0
2014-10-10 04:00:00,0.0,-17.28,0.202,0.0
2014-10-10 04:15:00,0.0,-32.64,0.202,0.0
2014-10-10 04:30:00,0.0,-39.04,0.202,0.0
2014-10-10 04:45:00,0.0,-39.68,0.202,0.0
2014-10-10 05:00:00,0.0,-39.04,0.202,0.0
2014-10-10 05:15:00,0.0,-39.04,0.202,0.0
2014-10-10 05:30:00,0.0,-39.04,0.202,0.0
2014-10-10 05:45:00,0.0,-39.04,0.202,0.0
2014-10-10 06:00:00,0.0,-39.68,0.202,0.0
2014-10-10 06:15:00,0.0,-36.48,0.202,0.0
2014-10-10 06:30:00,0.0,-35.84,0.202,0.0
2014-10-10 06:45:00,0.0,-36.48,0.202,0.0
2014-10-10 07:00:00,0.0,-35.84,0.202,0.0
2014-10-10 07:15:00,0.0,-35.2,0.202,0.0
2014-10-10 07:30:00,0.0,-37.76,0.202,0.0
2014-10-10 07:45:00,0.0839284441594,-40.32,0.202,0.125892666239
2014-10-10 08:00:00,0.27906207683,-46.08,0.202,0.418593115245
2014-10-10 08:15:00,0.967275318937,-49.92,0.202,1.4509129784
2014-10-10 08:30:00,1.90097926021,-51.2,0.23,2.85146889031
2014-10-10 08:45:00,2.46749625829,-61.44,0.23,3.70124438743
2014-10-10 09:00:00,3.3193699665,-64.0,0.23,4.97905494975
2014-10-10 09:15:00,4.07892238614,-65.28,0.23,6.11838357922
2014-10-10 09:30:00,4.28874349654,-66.56,0.23,6.43311524482
2014-10-10 09:45:00,5.67566103628,-67.2,0.23,8.51349155442
2014-10-10 10:00:00,7.20945335329,-67.2,0.23,10.8141800299
2014-10-10 10:15:00,9.55105694534,-65.28,0.23,14.326585418
2014-10-10 10:30:00,12.389936569,-65.28,0.23,18.5849048535
2014-10-10 10:45:00,16.6052426769,-63.36,0.23,24.9078640154
2014-10-10 11:00:00,19.2343011902,-64.64,0.23,28.8514517853
2014-10-10 11:15:00,21.1625571948,-62.08,0.23,31.7438357922
2014-10-10 11:30:00,26.210853111,-64.0,0.23,39.3162796665
2014-10-10 11:45:00,45.1870743354,-64.64,0.23,67.7806115031
2014-10-10 12:00:00,45.3423419571,-63.36,0.253,68.0135129356
2014-10-10 12:15:00,45.6256004561,-62.72,0.253,68.4384006842
2014-10-10 12:30:00,45.7410020669,-62.72,0.253,68.6115031003
2014-10-10 12:45:00,46.1963138764,-60.16,0.253,69.2944708146
2014-10-10 13:00:00,45.9613142328,-58.88,0.253,68.9419713492
2014-10-10 13:15:00,45.9424303328,-62.08,0.253,68.9136454993
2014-10-10 13:30:00,45.4199757679,-62.72,0.253,68.1299636519
2014-10-10 13:45:00,44.675110826,-62.08,0.253,67.012666239
2014-10-10 14:00:00,41.6410975697,-63.36,0.253,62.4616463545
2014-10-10 14:15:00,46.2655548428,-63.36,0.253,69.3983322643
2014-10-10 14:30:00,37.3586487064,-63.36,0.253,56.0379730597
2014-10-10 14:45:00,31.4312023377,-55.68,0.253,47.1468035065
2014-10-10 15:00:00,33.3174941202,-49.28,0.253,49.9762411802
2014-10-10 15:15:00,30.7136141401,-47.36,0.253,46.0704212102
2014-10-10 15:30:00,23.0887149882,-43.52,0.253,34.6330724824
2014-10-10 15:45:00,19.4483187228,-29.44,0.253,29.1724780842
2014-10-10 16:00:00,14.5427011617,-20.48,0.253,21.8140517426
2014-10-10 16:15:00,18.6174271257,-19.2,0.253,27.9261406885
2014-10-10 16:30:00,10.8225728743,-17.92,0.253,16.2338593115
2014-10-10 16:45:00,7.67735442948,-17.28,0.253,11.5160316442
2014-10-10 17:00:00,9.43985175682,-16.0,0.253,14.1597776352
2014-10-10 17:15:00,8.44320148243,-16.0,0.253,12.6648022236
2014-10-10 17:30:00,6.65972204405,-15.36,0.253,9.98958306607
2014-10-10 17:45:00,3.5270928658,-14.72,0.253,5.2906392987
2014-10-10 18:00:00,1.90727389352,-14.08,0.23,2.86091084028
2014-10-10 18:15:00,0.610579431259,-14.72,0.23,0.915869146889
2014-10-10 18:30:00,0.00629463331195,-16.0,0.23,0.00944194996793
2014-10-10 18:45:00,0.0,-17.28,0.23,0.0
2014-10-10 19:00:00,0.0,-18.56,0.23,0.0
2014-10-10 19:15:00,0.0,-18.56,0.23,0.0
2014-10-10 19:30:00,0.0,-18.56,0.23,0.0
2014-10-10 19:45:00,0.0,-17.92,0.23,0.0
2014-10-10 20:00:00,0.0,-17.28,0.23,0.0
2014-10-10 20:15:00,0.0,-18.56,0.23,0.0
2014-10-10 20:30:00,0.0,-17.28,0.23,0.0
2014-10-10 20:45:00,0.0,-17.92,0.23,0.0
2014-10-10 21:00:00,0.0,-17.92,0.23,0.0
2014-10-10 21:15:00,0.0,-17.92,0.23,0.0
2014-10-10 21:30:00,0.0,-17.92,0.202,0.0
2014-10-10 21:45:00,0.0,-17.92,0.202,0.0
2014-10-10 22:00:00,0.0,-18.56,0.202,0.0
2014-10-10 22:15:00,0.0,-17.28,0.202,0.0
2014-10-10 22:30:00,0.0,-17.28,0.202,0.0
2014-10-10 22:45:00,0.0,-17.92,0.202,0.0
2014-10-10 23:00:00,0.0,-17.28,0.202,0.0
2014-10-10 23:15:00,0.0,-17.92,0.202,0.0
2014-10-10 23:30:00,0.0,-17.28,0.202,0.0
2014-10-10 23:45:00,0.0,-17.92,0.202,0.0
2014-10-11 00:00:00,0.0,-17.92,0.202,0.0
2014-10-11 00:15:00,0.0,-17.28,0.202,0.0
2014-10-11 00:30:00,0.0,-17.92,0.202,0.0
2014-10-11 00:45:00,0.0,-17.92,0.202,0.0
2014-10-11 01:00:00,0.0,-17.92,0.202,0.0
2014-10-11 01:15:00,0.0,-17.28,0.202,0.0
2014-10-11 01:30:00,0.0,-18.56,0.202,0.0
2014-10-11 01:45:00,0.0,-17.92,0.202,0.0
2014-10-11 02:00:00,0.0,-17.28,0.202,0.0
2014-10-11 02:15:00,0.0,-17.92,0.202,0.0
2014-10-11 02:30:00,0.0,-17.92,0.202,0.0
2014-10-11 02:45:00,0.0,-17.28,0.202,0.0
2014-10-11 03:00:00,0.0,-17.28,0.202,0.0
2014-10-11 03:15:00,0.0,-17.92,0.202,0.0
2014-10-11 03:30:00,0.0,-17.92,0.202,0.0
2014-10-11 03:45:00,0.0,-17.92,0.202,0.0
2014-10-11 04:00:00,0.0,-17.28,0.202,0.0
2014-10-11 04:15:00,0.0,-17.92,0.202,0.0
2014-10-11 04:30:00,0.0,-17.28,0.202,0.0
2014-10-11 04:45:00,0.0,-17.92,0.202,0.0
2014-10-11 05:00:00,0.0,-17.92,0.202,0.0
2014-10-11 05:15:00,0.0,-17.28,0.202,0.0
2014-10-11 05:30:00,0.0,-17.92,0.202,0.0
2014-10-11 05:45:00,0.0,-17.92,0.202,0.0
2014-10-11 06:00:00,0.0,-17.28,0.202,0.0
2014-10-11 06:15:00,0.0,-15.36,0.202,0.0
2014-10-11 06:30:00,0.0,-14.08,0.202,0.0
2014-10-11 06:45:00,0.0,-15.36,0.202,0.0
2014-10-11 07:00:00,0.0,-14.72,0.202,0.0
2014-10-11 07:15:00,0.0,-12.16,0.202,0.0
2014-10-11 07:30:00,0.354597676573,-12.8,0.202,0.53189651486
2014-10-11 07:45:00,0.423838643005,-12.8,0.202,0.635757964507
2014-10-11 08:00:00,2.03736298197,-12.16,0.202,3.05604447295
2014-10-11 08:15:00,3.62361057658,-12.16,0.202,5.43541586487
2014-10-11 08:30:00,4.37686836291,-11.52,0.202,6.56530254437
2014-10-11 08:45:00,5.82043760245,-12.16,0.202,8.73065640368
2014-10-11 09:00:00,10.3043147317,-12.16,0.202,15.4564720975
2014-10-11 09:15:00,10.9002066852,-12.16,0.202,16.3503100278
2014-10-11 09:30:00,25.8562554344,-11.52,0.202,38.7843831516
2014-10-11 09:45:00,24.1902758178,-12.16,0.202,36.2854137267
2014-10-11 10:00:00,25.7345591904,-12.16,0.202,38.6018387855
2014-10-11 10:15:00,31.6137467037,-12.16,0.202,47.4206200556
2014-10-11 10:30:00,34.3162426057,-11.52,0.202,51.4743639085
2014-10-11 10:45:00,36.3368198988,-12.16,0.202,54.5052298482
2014-10-11 11:00:00,38.4119506806,-12.16,0.202,57.617926021
2014-10-11 11:15:00,40.2038229634,-12.16,0.202,60.3057344452
2014-10-11 11:30:00,41.7774812914,-12.8,0.202,62.6662219371
2014-10-11 11:45:00,42.9084170765,-11.52,0.202,64.3626256147
2014-10-11 12:00:00,43.8547102844,-12.8,0.202,65.7820654266
2014-10-11 12:15:00,44.6688161927,-12.8,0.202,67.0032242891
2014-10-11 12:30:00,45.1220297912,-12.16,0.202,67.6830446868
2014-10-11 12:45:00,45.3129670016,-12.8,0.202,67.9694505025
2014-10-11 13:00:00,45.3108687905,-12.16,0.202,67.9663031858
2014-10-11 13:15:00,44.7863160145,-12.16,0.202,67.1794740218
2014-10-11 13:30:00,44.3855576937,-12.8,0.202,66.5783365405
2014-10-11 13:45:00,43.5924338964,-12.8,0.202,65.3886508446
2014-10-11 14:00:00,42.5538193999,-12.16,0.202,63.8307290999
2014-10-11 14:15:00,41.2109642934,-12.8,0.202,61.81644644
2014-10-11 14:30:00,38.6742270686,-12.16,0.202,58.011340603
2014-10-11 14:45:00,35.5499907348,-12.16,0.202,53.3249861022
2014-10-11 15:00:00,30.0883472311,-12.8,0.202,45.1325208467
2014-10-11 15:15:00,27.8894219942,-12.16,0.202,41.8341329912
2014-10-11 15:30:00,23.6447409308,-12.16,0.202,35.4671113962
2014-10-11 15:45:00,18.4474720262,-12.16,0.202,27.6712080393
2014-10-11 16:00:00,18.1264457273,-12.16,0.202,27.189668591
2014-10-11 16:15:00,16.0660024232,-12.8,0.202,24.0990036348
2014-10-11 16:30:00,14.0873893521,-12.16,0.202,21.1310840282
2014-10-11 16:45:00,11.0093136626,-12.16,0.202,16.5139704939
2014-10-11 17:00:00,9.14610220227,-12.16,0.202,13.7191533034
2014-10-11 17:15:00,7.37940845271,-12.16,0.202,11.0691126791
2014-10-11 17:30:00,4.89093008339,-12.8,0.202,7.33639512508
2014-10-11 17:45:00,2.87874563467,-11.52,0.202,4.318118452
2014-10-11 18:00:00,1.51910483928,-12.8,0.202,2.27865725893
2014-10-11 18:15:00,0.520356353788,-13.44,0.202,0.780534530682
2014-10-11 18:30:00,0.0,-14.08,0.202,0.0
2014-10-11 18:45:00,0.0,-16.0,0.202,0.0
2014-10-11 19:00:00,0.0,-16.64,0.202,0.0
2014-10-11 19:15:00,0.0,-17.28,0.202,0.0
2014-10-11 19:30:00,0.0,-17.28,0.202,0.0
2014-10-11 19:45:00,0.0,-17.28,0.202,0.0
2014-10-11 20:00:00,0.0,-17.28,0.202,0.0
2014-10-11 20:15:00,0.0,-17.28,0.202,0.0
2014-10-11 20:30:00,0.0,-17.92,0.202,0.0
2014-10-11 20:45:00,0.0,-17.28,0.202,0.0
2014-10-11 21:00:00,0.0,-17.28,0.202,0.0
2014-10-11 21:15:00,0.0,-17.28,0.202,0.0
2014-10-11 21:30:00,0.0,-17.28,0.202,0.0
2014-10-11 21:45:00,0.0,-17.28,0.202,0.0
2014-10-11 22:00:00,0.0,-17.28,0.202,0.0
2014-10-11 22:15:00,0.0,-17.28,0.202,0.0
2014-10-11 22:30:00,0.0,-17.28,0.202,0.0
2014-10-11 22:45:00,0.0,-17.28,0.202,0.0
2014-10-11 23:00:00,0.0,-17.28,0.202,0.0
2014-10-11 23:15:00,0.0,-17.28,0.202,0.0
2014-10-11 23:30:00,0.0,-17.92,0.202,0.0
2014-10-11 23:45:00,0.0,-17.28,0.202,0.0
2014-10-12 00:00:00,0.0,-17.92,0.202,0.0
2014-10-12 00:15:00,0.0,-17.28,0.202,0.0
2014-10-12 00:30:00,0.0,-17.92,0.202,0.0
2014-10-12 00:45:00,0.0,-17.92,0.202,0.0
2014-10-12 01:00:00,0.0,-17.92,0.202,0.0
2014-10-12 01:15:00,0.0,-17.28,0.202,0.0
2014-10-12 01:30:00,0.0,-17.92,0.202,0.0
2014-10-12 01:45:00,0.0,-17.28,0.202,0.0
2014-10-12 02:00:00,0.0,-17.92,0.202,0.0
2014-10-12 02:15:00,0.0,-17.28,0.202,0.0
2014-10-12 02:30:00,0.0,-17.92,0.202,0.0
2014-10-12 02:45:00,0.0,-17.28,0.202,0.0
2014-10-12 03:00:00,0.0,-17.92,0.202,0.0
2014-10-12 03:15:00,0.0,-17.28,0.202,0.0
2014-10-12 03:30:00,0.0,-17.92,0.202,0.0
2014-10-12 03:45:00,0.0,-17.92,0.202,0.0
2014-10-12 04:00:00,0.0,-17.92,0.202,0.0
2014-10-12 04:15:00,0.0,-17.28,0.202,0.0
2014-10-12 04:30:00,0.0,-17.92,0.202,0.0
2014-10-12 04:45:00,0.0,-24.96,0.202,0.0
2014-10-12 05:00:00,0.0,-27.52,0.202,0.0
2014-10-12 05:15:00,0.0,-28.16,0.202,0.0
2014-10-12 05:30:00,0.0,-27.52,0.202,0.0
2014-10-12 05:45:00,0.0,-42.88,0.202,0.0
2014-10-12 06:00:00,0.0,-49.92,0.202,0.0
2014-10-12 06:15:00,0.0,-48.0,0.202,0.0
2014-10-12 06:30:00,0.0,-46.72,0.202,0.0
2014-10-12 06:45:00,0.0,-46.72,0.202,0.0
2014-10-12 07:00:00,0.0,-47.36,0.202,0.0
2014-10-12 07:15:00,0.0,-44.16,0.202,0.0
2014-10-12 07:30:00,0.222410377022,-44.8,0.202,0.333615565533
